ma_cua_hang,ma_mh,so_luong_trong_kho,thoi_gian
4906,499520,50,2024-07-25 22:57:36
4906,499790,46,2024-11-07 07:39:23
4906,508626,50,2024-10-31 23:39:49
4906,518584,60,2024-05-19 07:06:59
4906,519886,94,2024-08-14 20:33:01
4906,527642,78,2024-09-30 04:48:46
4906,533541,72,2024-06-26 09:57:43
4906,544401,14,2024-06-10 13:17:56
4906,560892,41,2025-01-01 03:24:20
4906,568074,40,2024-11-20 12:44:46
4906,575608,38,2025-03-23 16:35:12
4906,575684,11,2025-02-22 22:23:31
4906,576533,23,2024-05-19 08:11:11
4906,597119,36,2025-02-19 05:54:42
4906,619331,80,2024-05-18 04:58:18
4906,622457,45,2024-07-17 07:25:47
4906,627742,58,2025-01-18 10:15:43
4906,636660,6,2024-09-18 11:16:44
4906,651014,37,2024-12-05 01:47:13
4906,656036,6,2024-10-15 10:06:01
4906,660897,11,2024-06-13 04:12:49
4906,662451,49,2025-04-15 08:17:06
4906,666115,41,2025-03-24 20:03:43
4906,666906,45,2025-02-20 08:08:41
4906,693399,73,2024-09-17 10:37:09
4906,698060,89,2024-10-07 01:53:07
4906,718213,59,2025-02-07 20:58:37
4906,718818,36,2024-05-24 06:55:36
4906,735967,98,2025-03-11 22:52:50
4906,740144,86,2024-05-17 22:04:58
4906,741488,95,2024-09-18 07:46:19
4906,741853,68,2024-12-09 06:57:53
4906,743387,35,2024-12-14 06:56:38
4906,752268,32,2024-05-27 01:47:24
4906,757138,79,2024-09-16 01:19:03
4906,762884,78,2024-07-07 14:05:22
4906,762978,34,2024-06-10 02:19:02
4906,767590,96,2024-09-13 04:15:42
4906,773717,17,2024-07-06 14:02:51
4906,776160,38,2025-02-23 21:13:11
4906,776697,93,2024-10-20 17:52:45
4906,780073,86,2024-07-30 17:25:50
4906,798737,86,2024-12-10 21:37:50
4906,807701,64,2024-07-18 15:27:27
4906,811007,58,2024-06-23 14:35:01
4906,821900,18,2024-07-08 08:02:59
4906,822680,19,2024-11-02 14:53:35
4906,847507,29,2024-11-14 16:39:20
4906,853910,45,2025-03-19 15:26:05
4906,855402,25,2024-09-03 23:01:03
4906,867285,69,2024-12-27 22:31:21
4906,870923,54,2024-05-04 07:50:53
4906,879231,43,2025-04-20 09:17:01
4906,892575,67,2025-04-17 06:43:53
4906,896623,68,2025-01-17 03:05:59
4906,926042,16,2024-12-12 19:05:48
4906,927926,52,2024-05-03 19:28:31
4906,931225,45,2025-04-27 22:09:48
4906,933066,34,2024-05-15 18:09:28
4906,944915,57,2024-11-27 11:22:56
4906,945290,56,2024-12-19 11:09:13
4906,951519,80,2025-02-24 09:47:24
4906,951707,22,2025-03-18 17:19:33
4906,951885,8,2025-03-11 19:50:31
4906,969460,14,2025-04-03 12:50:50
4906,969826,51,2024-05-29 12:05:10
4906,977027,34,2025-02-03 18:36:58
4906,987166,71,2024-11-07 23:57:02
4962,201,73,2025-01-31 15:00:17
4962,1336,64,2024-07-22 18:09:30
4962,1415,8,2025-02-15 07:23:42
4962,14235,64,2024-06-05 06:40:10
4962,20561,17,2024-11-10 07:27:57
4962,22798,53,2024-12-19 05:52:01
4962,31763,90,2024-12-24 13:02:56
4962,34793,45,2024-06-09 17:45:54
4962,39757,93,2024-11-25 20:49:49
4962,42111,51,2025-02-17 02:13:46
4962,44207,23,2025-03-22 23:28:53
4962,52794,93,2025-03-16 19:37:56
4962,58244,40,2024-12-04 22:38:37
4962,58317,87,2024-08-16 03:20:17
4962,70924,53,2025-04-17 03:50:19
4962,74864,21,2024-08-27 05:47:01
4962,82084,71,2024-12-06 12:55:32
4962,83450,23,2024-10-31 12:33:36
4962,100330,45,2025-01-21 13:44:39
4962,102152,83,2024-11-29 00:13:14
4962,104092,60,2025-01-20 17:40:46
4962,118379,98,2025-03-21 11:32:59
4962,123551,100,2024-12-01 03:10:24
4962,128215,12,2024-11-13 12:00:29
4962,135515,4,2024-07-22 12:57:06
4962,151990,2,2024-06-21 16:39:31
4962,157529,97,2024-08-29 08:57:01
4962,161533,96,2024-11-04 13:54:49
4962,187093,63,2024-07-16 04:13:41
4962,193318,4,2024-12-18 04:24:36
4962,193997,57,2024-11-07 13:38:23
4962,194970,48,2024-10-03 12:49:24
4962,196009,49,2024-08-16 10:25:33
4962,198173,50,2025-04-03 03:45:09
4962,203869,13,2024-09-08 11:41:03
4962,206894,21,2024-07-01 03:41:01
4962,217556,39,2024-11-17 04:37:29
4962,219302,90,2024-05-19 06:00:02
4962,219762,16,2024-08-10 02:31:21
4962,231071,37,2024-06-27 21:45:04
4962,236492,74,2024-09-20 19:33:23
4962,239735,61,2025-03-01 12:55:02
4962,240211,2,2024-10-21 11:51:30
4962,250261,34,2024-08-11 04:25:54
4962,254598,31,2025-04-01 14:21:14
4962,258228,62,2025-04-07 06:20:57
4962,263617,36,2024-11-16 22:34:31
4962,264974,64,2025-02-15 06:46:26
4962,269480,14,2025-03-07 03:24:44
4962,270781,13,2025-01-26 16:59:38
4962,271702,50,2025-03-08 01:27:45
4962,278505,40,2025-04-08 17:46:07
4962,288123,93,2025-04-12 07:55:57
4962,303832,19,2024-10-09 19:08:21
4962,305416,56,2025-01-11 17:34:05
4962,309931,46,2024-10-21 16:08:31
4962,319973,39,2025-03-17 03:04:29
4962,320098,82,2024-11-11 08:54:38
4962,322443,6,2024-06-22 05:04:16
4962,334900,22,2024-11-03 21:31:41
4962,344086,32,2025-03-01 07:42:51
4962,346527,30,2024-09-20 00:18:29
4962,354648,52,2024-10-24 10:29:04
4962,359869,70,2024-06-13 18:17:56
4962,363166,44,2024-06-08 21:15:30
4962,371540,23,2024-05-17 07:42:27
4962,382430,53,2024-08-26 13:51:45
4962,396298,56,2025-04-11 07:08:25
4962,403457,52,2025-01-06 18:12:36
4962,408223,51,2024-08-22 12:01:38
4962,413147,55,2025-02-20 00:22:11
4962,418657,55,2024-08-23 08:29:19
4962,437608,13,2024-06-09 16:05:58
4962,444793,43,2024-09-27 13:08:36
4962,455569,23,2024-05-17 10:54:39
4962,456991,24,2024-11-14 00:41:21
4962,462334,75,2024-08-30 13:22:48
4962,466310,73,2024-08-09 05:21:02
4962,469691,60,2024-12-12 00:43:47
4962,480722,3,2024-10-02 22:19:39
4962,481410,46,2024-08-09 23:03:10
4962,481734,72,2024-08-27 00:12:03
4962,498937,50,2024-10-06 00:27:42
4962,500156,33,2025-02-17 14:25:30
4962,507035,51,2024-10-07 04:57:45
4962,518644,41,2024-08-18 01:30:08
4962,522643,4,2024-08-23 05:47:10
4962,542965,38,2024-12-14 00:13:30
4962,545338,19,2024-07-12 22:19:24
4962,553206,74,2024-08-26 12:26:46
4962,556648,39,2024-07-13 14:53:43
4962,558435,41,2024-10-30 18:27:00
4962,570560,52,2024-05-13 11:47:23
4962,570683,40,2024-08-26 20:34:07
4962,589671,21,2025-02-11 05:15:08
4962,593611,54,2025-03-17 23:38:34
4962,614624,11,2024-10-28 20:29:55
4962,619331,6,2024-08-13 00:58:26
4962,621000,34,2024-11-26 09:58:07
4962,622733,70,2024-09-30 21:53:20
4962,628649,32,2025-01-25 08:03:45
4962,639969,49,2024-05-11 06:07:38
4962,642258,62,2024-09-08 10:12:09
4962,642530,16,2025-02-12 21:07:28
4962,659749,18,2024-12-28 16:33:17
4962,662391,44,2024-07-14 21:28:26
4962,666906,27,2025-02-09 19:16:04
4962,668398,9,2024-11-11 17:06:10
4962,672007,30,2024-08-19 06:10:38
4962,684496,99,2024-05-26 10:40:52
4962,692169,68,2025-04-15 08:12:25
4962,712550,95,2024-11-23 22:41:30
4962,719586,26,2024-08-15 00:04:33
4962,725502,96,2025-04-26 12:09:31
4962,733319,74,2024-11-21 21:14:07
4962,742100,14,2024-11-29 23:26:29
4962,757399,80,2025-04-09 17:51:20
4962,773717,28,2024-10-02 17:06:46
4962,787359,10,2024-11-14 19:42:30
4962,788492,49,2024-05-01 07:49:39
4962,806552,9,2024-05-21 09:21:51
4962,807701,14,2024-05-18 03:38:32
4962,810126,70,2024-11-14 08:16:29
4962,811007,83,2024-08-18 18:01:27
4962,811986,80,2024-11-15 08:28:55
4962,815448,51,2024-06-25 12:52:49
4962,821900,67,2024-10-25 09:00:11
4962,823913,72,2025-03-11 16:44:08
4962,834913,37,2024-05-20 08:50:55
4962,837906,14,2025-02-17 17:16:46
4962,845258,53,2024-05-05 03:20:59
4962,852236,8,2024-11-03 10:10:22
4962,853307,93,2025-04-10 04:44:24
4962,860400,3,2024-09-21 11:17:39
4962,862412,25,2025-02-04 03:55:41
4962,882204,10,2024-09-23 16:37:58
4962,887512,11,2024-12-24 09:50:46
4962,889115,74,2024-12-26 19:26:44
4962,891858,69,2024-10-24 06:34:09
4962,892251,33,2025-04-18 13:38:05
4962,903377,49,2024-08-07 05:19:27
4962,903665,3,2024-08-21 15:30:06
4962,906271,69,2024-07-01 22:25:23
4962,912164,20,2025-01-04 08:29:15
4962,922467,69,2024-12-06 15:49:00
4962,956924,29,2024-04-29 23:19:48
4962,965324,90,2024-08-14 10:53:17
4962,969523,25,2024-10-28 19:58:04
4962,981528,100,2025-01-19 15:50:06
4962,990613,47,2024-08-04 15:24:33
5401,5953,40,2024-07-31 02:09:29
5401,26330,39,2025-04-28 16:16:10
5401,39757,12,2024-10-30 10:38:57
5401,47477,20,2024-07-21 19:18:07
5401,57025,88,2024-06-18 10:31:32
5401,63162,11,2024-08-10 17:53:30
5401,66945,13,2025-02-05 16:52:26
5401,76500,32,2025-01-05 07:09:23
5401,77131,59,2024-12-17 23:02:43
5401,82084,14,2024-05-28 17:19:32
5401,83450,10,2024-09-24 15:30:50
5401,90881,88,2024-07-14 21:51:29
5401,104522,88,2024-06-03 01:50:02
5401,108282,62,2024-05-09 01:02:38
5401,119896,40,2025-03-20 00:58:13
5401,123551,92,2024-08-11 03:43:11
5401,124887,70,2025-01-08 01:12:43
5401,143605,47,2024-12-17 13:00:53
5401,157197,60,2024-06-09 06:46:20
5401,168181,36,2024-08-29 11:15:01
5401,190226,71,2024-07-14 06:46:08
5401,198173,19,2025-01-29 17:28:15
5401,212601,43,2025-04-08 18:00:55
5401,213562,5,2024-06-11 11:55:12
5401,214077,35,2025-02-15 01:57:54
5401,218333,69,2025-04-10 11:51:58
5401,218458,2,2024-08-22 21:42:12
5401,219302,9,2025-04-03 17:13:49
5401,221203,28,2024-05-30 10:46:17
5401,223821,90,2024-10-05 20:32:18
5401,240104,2,2024-09-24 03:05:22
5401,240211,44,2024-08-23 16:00:11
5401,243754,15,2025-03-04 04:16:49
5401,246422,36,2024-06-16 21:43:16
5401,269282,19,2024-07-10 05:15:19
5401,270157,57,2024-11-21 01:09:40
5401,296320,68,2024-11-06 23:36:06
5401,308684,72,2024-12-02 21:55:27
5401,309931,89,2025-04-27 11:42:51
5401,313183,57,2025-02-16 19:07:33
5401,320329,97,2025-01-19 05:00:49
5401,335099,42,2024-07-11 05:00:12
5401,336323,36,2025-01-27 12:18:50
5401,340433,57,2024-08-08 23:14:49
5401,358038,99,2024-12-28 22:56:35
5401,359294,5,2024-11-16 10:18:21
5401,359869,61,2024-12-16 21:05:23
5401,364648,26,2025-04-18 19:19:05
5401,371000,9,2024-10-23 21:55:00
5401,393388,1,2024-08-12 02:24:07
5401,394009,26,2025-03-31 08:58:00
5401,396298,29,2024-12-04 10:16:53
5401,401858,13,2025-03-13 22:27:27
5401,409329,11,2024-11-14 02:00:49
5401,413147,61,2024-08-16 09:02:17
5401,418113,18,2024-10-31 07:34:44
5401,423257,100,2024-11-07 18:33:22
5401,424793,33,2025-02-02 01:20:36
5401,426783,27,2025-04-22 17:03:42
5401,427047,91,2025-01-21 15:28:19
5401,428783,21,2025-02-21 07:57:24
5401,433078,19,2025-02-02 17:39:38
5401,433287,41,2025-03-29 12:48:02
5401,443117,81,2025-03-24 23:57:04
5401,444793,47,2024-12-21 12:16:03
5401,447993,24,2025-04-02 12:08:52
5401,467859,38,2024-09-21 23:10:39
5401,475966,16,2024-05-24 13:13:31
5401,477937,78,2025-02-06 17:55:00
5401,480652,71,2024-09-13 07:09:40
5401,480722,95,2024-06-27 05:45:07
5401,481410,75,2024-08-21 03:49:49
5401,483664,64,2024-05-16 15:04:59
5401,484298,17,2024-12-02 04:12:12
5401,488923,93,2024-06-22 21:46:24
5401,493091,70,2024-06-12 16:08:30
5401,499520,23,2024-07-03 23:03:39
5401,503842,24,2024-11-26 17:05:38
5401,519509,71,2024-07-24 17:44:43
5401,529441,77,2024-07-26 06:52:21
5401,546193,75,2025-03-21 22:51:13
5401,578123,8,2025-02-07 04:14:18
5401,590400,31,2024-09-16 13:46:18
5401,606061,7,2025-01-02 09:49:00
5401,627916,21,2025-02-16 20:47:04
5401,628759,95,2024-09-30 22:12:29
5401,636574,34,2024-12-29 14:32:24
5401,636660,28,2024-06-13 01:34:02
5401,638188,63,2024-06-21 08:40:40
5401,655857,91,2025-01-31 00:04:31
5401,662451,53,2025-02-03 14:21:48
5401,666906,67,2024-05-09 20:42:54
5401,674068,36,2025-03-08 02:03:17
5401,682991,66,2024-10-21 09:17:12
5401,684496,55,2024-11-06 10:39:12
5401,693434,21,2024-08-01 18:17:06
5401,709739,62,2024-12-29 11:26:33
5401,714808,82,2025-02-16 03:55:55
5401,725688,62,2024-11-12 05:33:38
5401,732991,9,2025-01-07 15:29:39
5401,735967,77,2024-12-24 22:48:06
5401,741488,94,2024-10-28 18:36:09
5401,747170,95,2024-09-30 09:25:32
5401,748180,80,2025-03-06 19:26:12
5401,748246,4,2024-05-27 22:19:32
5401,750941,83,2024-07-31 21:22:18
5401,762145,25,2024-12-16 20:27:03
5401,762884,89,2025-04-03 08:56:41
5401,767590,73,2025-02-05 00:26:23
5401,773717,16,2025-02-17 07:31:32
5401,775155,51,2024-06-05 10:10:46
5401,776697,25,2024-05-22 04:28:52
5401,777451,33,2024-11-23 13:40:36
5401,785526,58,2024-05-05 11:25:31
5401,795089,10,2024-12-09 12:06:14
5401,804682,36,2024-05-20 10:13:42
5401,806712,81,2024-08-25 12:57:15
5401,811007,16,2024-06-30 08:48:58
5401,822680,47,2024-11-14 01:50:43
5401,853307,95,2025-01-26 11:36:11
5401,853910,69,2025-03-11 20:42:55
5401,861338,43,2024-11-01 07:18:25
5401,861633,47,2024-12-13 08:04:55
5401,875481,30,2025-03-08 15:45:12
5401,879231,86,2024-07-19 07:52:01
5401,890722,40,2025-03-20 02:17:29
5401,896033,84,2024-08-10 18:23:11
5401,896623,64,2024-12-27 06:56:24
5401,902265,95,2024-12-21 12:48:20
5401,905647,2,2025-04-25 10:06:14
5401,921007,82,2024-10-19 07:19:19
5401,923705,16,2024-06-03 07:23:39
5401,926042,46,2024-12-14 22:21:40
5401,926187,71,2024-11-04 10:45:18
5401,933066,81,2024-05-29 21:00:59
5401,938276,67,2024-12-29 15:06:17
5401,940357,48,2024-07-07 03:02:13
5401,946410,61,2024-09-01 16:14:46
5401,949385,23,2025-04-11 00:34:14
5401,950960,48,2025-02-18 16:57:23
5401,953398,43,2025-02-26 02:55:28
5401,955980,25,2024-07-19 14:41:35
5401,987166,37,2024-12-04 15:07:46
5401,988062,63,2025-01-18 10:23:09
5450,1336,14,2025-01-30 06:43:57
5450,5953,95,2025-01-02 07:02:20
5450,8197,49,2024-07-05 15:52:52
5450,25752,76,2025-03-06 16:17:32
5450,32876,52,2024-06-21 22:03:51
5450,35672,2,2024-07-09 09:08:01
5450,37139,65,2024-12-26 08:14:29
5450,49327,15,2024-09-04 20:48:32
5450,52794,61,2025-04-08 07:58:42
5450,55072,27,2024-05-06 23:00:43
5450,58317,15,2024-07-19 17:00:58
5450,62949,23,2024-08-26 11:49:20
5450,64551,33,2024-06-24 23:13:04
5450,66945,94,2024-08-06 19:29:17
5450,74003,88,2024-09-04 16:21:07
5450,74711,80,2025-02-06 12:48:20
5450,77784,68,2024-05-09 10:25:18
5450,96477,12,2025-04-17 08:24:05
5450,97866,39,2025-02-24 12:08:17
5450,104115,21,2024-12-31 08:41:47
5450,104522,34,2025-01-30 22:11:43
5450,109230,39,2024-09-24 22:20:44
5450,127469,74,2024-11-10 16:21:49
5450,131382,96,2024-11-06 02:28:11
5450,135530,66,2024-06-12 19:56:09
5450,137552,9,2024-12-10 17:43:02
5450,141883,6,2024-09-07 11:07:59
5450,157529,62,2025-04-17 07:16:39
5450,161533,45,2024-08-26 14:46:28
5450,169193,40,2025-01-06 00:43:23
5450,178000,39,2024-05-23 16:32:02
5450,212601,21,2024-09-25 19:26:22
5450,212761,45,2024-09-29 04:04:13
5450,221202,60,2025-04-14 19:12:44
5450,250643,34,2024-09-26 07:57:29
5450,260436,5,2024-10-09 18:21:22
5450,289046,79,2024-10-17 06:21:43
5450,291408,37,2024-11-30 00:49:07
5450,312303,16,2024-09-12 22:48:03
5450,313183,36,2025-04-21 06:23:55
5450,320329,31,2025-01-13 21:50:13
5450,321724,62,2024-11-02 06:59:51
5450,325749,96,2025-04-27 12:44:49
5450,337517,82,2025-03-13 17:13:11
5450,344086,64,2024-06-05 15:35:36
5450,347400,52,2024-05-12 14:40:05
5450,355799,91,2024-09-06 20:46:32
5450,359869,69,2024-12-15 08:07:25
5450,373979,16,2024-10-06 05:45:38
5450,390169,50,2025-04-09 09:47:09
5450,401597,44,2025-01-19 00:16:09
5450,403457,74,2024-06-29 00:11:44
5450,408223,79,2024-06-08 19:20:11
5450,411414,20,2025-03-08 15:17:38
5450,422981,99,2024-09-21 18:11:25
5450,433287,38,2024-06-04 10:22:01
5450,439007,29,2025-02-04 18:56:13
5450,440777,20,2024-11-17 10:32:28
5450,452634,43,2025-03-14 08:11:34
5450,453191,96,2024-11-10 05:56:41
5450,460272,55,2024-10-17 11:31:58
5450,461587,38,2024-12-02 06:05:16
5450,463271,82,2024-05-09 15:22:42
5450,466310,85,2024-05-30 08:56:17
5450,519509,79,2024-10-28 08:24:59
5450,522643,24,2024-10-11 05:16:42
5450,563078,76,2024-08-07 01:23:59
5450,573902,54,2025-02-07 19:23:49
5450,604210,99,2024-11-19 06:59:49
5450,619331,55,2024-05-17 00:51:39
5450,622733,76,2024-08-08 13:48:56
5450,623447,90,2025-04-03 02:13:32
5450,636660,59,2024-05-30 21:21:25
5450,640707,80,2024-10-17 05:08:33
5450,641119,56,2025-02-04 15:28:00
5450,642054,73,2024-06-13 15:31:11
5450,660578,60,2024-08-18 23:42:43
5450,660897,3,2025-03-25 02:59:37
5450,662756,32,2024-05-24 00:39:54
5450,663888,42,2024-11-28 16:17:28
5450,674068,77,2024-08-15 21:57:42
5450,685804,17,2025-04-24 18:50:04
5450,693399,79,2024-05-01 15:29:49
5450,710087,10,2024-09-04 11:52:52
5450,711358,11,2024-08-30 04:09:59
5450,720293,83,2024-05-05 15:27:37
5450,722049,85,2024-10-18 09:54:50
5450,725502,79,2024-09-23 20:01:24
5450,736291,97,2025-01-02 11:37:55
5450,744126,67,2024-09-12 21:04:36
5450,749560,25,2024-07-20 17:45:07
5450,756677,73,2025-01-29 06:52:09
5450,757399,70,2025-02-02 03:16:56
5450,758443,26,2025-02-21 01:23:13
5450,760708,55,2024-08-06 07:35:57
5450,773717,67,2024-12-28 00:57:19
5450,807701,29,2024-11-16 09:29:40
5450,832351,74,2025-03-28 22:57:15
5450,833603,57,2024-06-08 03:44:22
5450,846031,84,2025-02-14 02:15:37
5450,847507,11,2025-01-26 01:30:33
5450,860400,50,2024-12-27 11:55:31
5450,861338,85,2025-03-21 10:00:16
5450,862412,75,2024-09-27 17:35:29
5450,871551,72,2025-03-26 23:30:31
5450,877594,46,2024-08-20 10:58:59
5450,878158,93,2024-06-13 23:38:01
5450,882204,4,2024-09-20 19:01:06
5450,891758,28,2025-04-19 04:15:56
5450,894069,54,2025-04-11 11:44:16
5450,896623,97,2025-01-07 20:50:29
5450,896957,51,2024-11-24 04:09:15
5450,901794,83,2024-05-01 07:01:58
5450,903665,11,2025-04-23 05:49:50
5450,903819,44,2025-01-31 21:03:59
5450,952313,32,2024-07-13 13:37:08
5450,963601,52,2025-04-20 21:39:37
5450,965324,13,2024-09-27 23:40:10
5450,969460,5,2025-03-01 17:20:48
5450,993443,69,2024-12-08 13:52:29
5477,2252,41,2024-08-12 09:05:32
5477,8197,86,2024-12-30 15:44:44
5477,8645,63,2025-03-21 08:15:20
5477,29505,87,2024-11-22 11:46:52
5477,31763,34,2025-03-25 22:04:30
5477,55180,25,2024-06-15 16:41:03
5477,61482,41,2025-01-31 15:35:18
5477,70924,67,2024-09-09 05:33:04
5477,77014,38,2024-05-22 20:12:18
5477,82865,44,2024-11-02 06:21:41
5477,86425,14,2024-07-17 00:36:53
5477,88395,33,2024-09-28 06:11:50
5477,90881,14,2024-05-01 07:19:40
5477,92290,37,2024-11-01 10:33:22
5477,96477,37,2024-11-08 23:03:02
5477,100241,94,2024-12-28 09:31:25
5477,104858,89,2024-05-05 06:27:13
5477,121054,39,2025-02-07 22:15:05
5477,161533,49,2024-09-18 18:38:04
5477,201144,44,2024-07-31 08:11:11
5477,206105,6,2024-12-03 09:40:27
5477,206894,48,2025-03-15 06:17:32
5477,212601,14,2024-08-21 15:21:22
5477,219762,60,2024-08-11 02:35:07
5477,220287,46,2024-10-29 08:58:21
5477,228602,52,2025-01-02 13:58:40
5477,250261,16,2024-06-16 21:44:05
5477,250643,30,2025-02-23 21:05:11
5477,282106,89,2024-11-18 05:09:42
5477,288517,60,2024-04-30 08:57:45
5477,315384,44,2024-09-21 21:27:58
5477,317573,8,2024-10-14 22:30:38
5477,335131,71,2024-08-02 20:16:12
5477,340433,42,2024-06-22 16:30:40
5477,346527,96,2024-04-30 21:15:10
5477,350675,98,2024-12-19 17:49:38
5477,354648,38,2025-04-22 17:16:09
5477,355761,71,2024-08-05 00:57:18
5477,360151,29,2024-07-08 13:31:30
5477,367555,47,2025-01-29 07:30:02
5477,382551,99,2024-06-11 06:42:48
5477,390762,60,2024-08-15 12:45:45
5477,402937,22,2025-03-04 21:32:40
5477,405231,45,2025-02-27 05:32:51
5477,422981,2,2025-04-09 01:24:09
5477,427188,22,2024-05-15 05:50:57
5477,429790,78,2024-07-26 06:48:30
5477,431403,63,2024-11-14 08:50:48
5477,432614,60,2024-06-14 09:59:39
5477,433287,66,2024-05-29 18:40:41
5477,435870,10,2025-01-19 08:20:22
5477,475966,26,2024-10-12 04:45:30
5477,495838,73,2024-05-25 04:08:49
5477,496348,12,2024-09-30 20:23:44
5477,498268,66,2025-01-15 21:13:27
5477,503268,98,2025-03-21 01:03:23
5477,530296,65,2024-07-25 21:22:53
5477,535207,42,2025-04-10 10:58:47
5477,537868,22,2024-08-22 10:11:29
5477,538664,22,2025-01-22 01:33:10
5477,541732,50,2024-05-10 16:33:06
5477,542965,100,2024-12-09 21:07:12
5477,544136,98,2025-03-12 21:28:34
5477,556648,33,2024-08-21 08:12:23
5477,565073,68,2024-07-10 23:20:14
5477,573162,81,2025-02-15 21:53:16
5477,574144,36,2024-11-12 20:48:55
5477,579140,59,2024-06-06 12:25:17
5477,582377,87,2025-03-21 18:44:36
5477,601600,42,2024-05-18 17:23:58
5477,620285,55,2025-03-01 10:37:30
5477,631172,63,2024-12-20 07:20:09
5477,651014,52,2025-01-10 05:33:17
5477,655843,95,2024-06-13 07:18:38
5477,657758,42,2024-09-06 20:46:45
5477,659155,33,2024-08-24 11:14:01
5477,660578,58,2025-02-22 22:21:38
5477,665251,99,2024-07-19 03:05:49
5477,682991,97,2025-01-20 04:40:32
5477,693399,34,2024-10-29 07:22:44
5477,703477,21,2024-09-20 14:24:43
5477,706873,64,2024-08-18 18:12:32
5477,715782,84,2025-03-02 14:11:24
5477,722049,6,2024-12-29 13:01:25
5477,732991,92,2024-06-23 12:48:10
5477,736291,60,2025-04-01 07:05:47
5477,748246,73,2025-02-23 12:52:56
5477,749736,73,2025-01-25 07:20:10
5477,760708,6,2024-05-28 08:11:50
5477,780073,37,2024-07-20 00:45:32
5477,807701,99,2024-08-24 05:55:55
5477,820997,52,2024-10-19 07:59:56
5477,823562,19,2024-05-14 04:19:44
5477,832351,97,2025-02-05 04:14:53
5477,840262,41,2024-11-21 19:57:23
5477,845154,33,2024-05-11 05:48:36
5477,845258,32,2025-04-18 01:46:53
5477,846031,38,2024-05-09 21:48:28
5477,846078,9,2025-04-11 03:30:15
5477,856642,94,2025-02-18 00:05:37
5477,861060,64,2024-06-12 22:48:02
5477,887813,16,2024-05-30 17:33:35
5477,894069,90,2024-08-07 18:58:14
5477,930954,8,2024-12-25 08:51:42
5477,940357,20,2025-03-12 16:47:41
5477,951707,75,2025-03-16 01:47:03
5477,956924,65,2024-12-27 19:07:38
5477,961956,74,2024-08-16 19:41:31
5477,968288,27,2025-02-20 07:21:54
5477,974372,94,2024-09-29 19:13:39
5480,1038,73,2024-08-13 21:00:42
5480,1415,38,2024-07-08 05:03:02
5480,4278,66,2024-06-07 20:16:44
5480,5953,41,2024-05-23 13:10:39
5480,6401,74,2024-12-16 14:42:38
5480,8645,84,2024-09-18 01:46:47
5480,8682,86,2025-03-24 09:56:55
5480,12328,70,2024-07-31 17:17:20
5480,30044,3,2024-07-16 18:49:49
5480,35672,10,2024-05-18 07:51:21
5480,44207,67,2025-04-02 06:56:52
5480,47477,94,2025-03-11 14:49:16
5480,55072,49,2024-11-26 01:48:54
5480,59290,25,2024-09-02 08:03:22
5480,76460,84,2024-11-06 21:14:21
5480,82084,40,2024-11-12 10:59:27
5480,108282,12,2024-11-07 06:56:50
5480,115275,91,2024-12-07 21:45:38
5480,121610,51,2025-03-07 18:13:42
5480,135705,68,2025-01-28 03:27:54
5480,162519,5,2024-10-29 02:01:40
5480,169193,71,2025-01-21 21:40:46
5480,201144,64,2024-09-30 19:22:28
5480,213529,58,2025-04-26 03:37:22
5480,214077,24,2025-04-09 07:37:17
5480,218458,7,2025-01-11 14:13:05
5480,228272,51,2024-11-04 19:47:58
5480,231260,31,2024-11-07 12:38:16
5480,236960,26,2025-02-06 13:05:49
5480,258228,32,2024-12-18 17:23:32
5480,258690,5,2024-04-30 06:01:16
5480,269085,81,2024-10-20 21:37:18
5480,270781,71,2024-10-27 23:31:53
5480,288123,93,2024-07-15 15:43:08
5480,300460,100,2024-08-04 22:12:32
5480,335099,8,2025-01-30 13:27:48
5480,340433,56,2024-07-14 11:23:46
