ma_don,ngay_dat_hang,ma_khach_hang
2453965,2025-04-29 12:08:12,3008
2457124,2025-04-29 12:07:07,9122
2457965,2025-04-29 12:07:29,227
2459083,2025-04-29 12:05:16,2103
2469578,2025-04-29 12:04:40,9838
2470316,2025-04-29 12:06:22,3071
2473875,2025-04-29 12:04:21,2159
2474006,2025-04-29 12:08:00,5091
2474429,2025-04-29 12:06:30,3219
2474761,2025-04-29 12:06:12,7740
2475307,2025-04-29 12:03:30,2873
2476051,2025-04-29 12:07:38,7885
2476663,2025-04-29 12:07:18,9705
2476974,2025-04-29 12:02:58,5902
2479099,2025-04-29 12:07:45,3656
2480095,2025-04-29 12:08:17,476
2480347,2025-04-29 12:04:00,7639
2482257,2025-04-29 12:06:40,2770
2482782,2025-04-29 12:06:41,975
2483085,2025-04-29 12:03:28,8314
2483422,2025-04-29 12:06:37,5551
2483445,2025-04-29 12:07:38,7798
2485190,2025-04-29 12:06:54,1700
2486894,2025-04-29 12:03:17,2437
2487473,2025-04-29 12:03:39,7247
2488345,2025-04-29 12:05:14,6886
2488894,2025-04-29 12:04:31,788
2489261,2025-04-29 12:05:08,5602
2489407,2025-04-29 12:06:22,5940
2491073,2025-04-29 12:04:32,741
2491746,2025-04-29 12:05:48,7613
2492415,2025-04-29 12:07:42,2059
2493737,2025-04-29 12:05:33,7351
2494293,2025-04-29 12:04:29,6705
2495730,2025-04-29 12:07:30,3580
2495914,2025-04-29 12:04:41,6301
2497034,2025-04-29 12:07:26,3560
2497227,2025-04-29 12:05:46,6274
2498547,2025-04-29 12:06:01,5843
2499894,2025-04-29 12:07:28,1769
2501410,2025-04-29 12:08:23,7916
2502501,2025-04-29 12:08:08,6701
2505227,2025-04-29 12:03:55,2983
2509365,2025-04-29 12:07:59,5704
2509757,2025-04-29 12:07:26,8299
2509982,2025-04-29 12:07:40,3678
2511673,2025-04-29 12:03:24,295
2514381,2025-04-29 12:06:18,6551
2514851,2025-04-29 12:06:09,8119
2515726,2025-04-29 12:07:57,6675
2515886,2025-04-29 12:05:11,3477
2516771,2025-04-29 12:05:26,6714
2516897,2025-04-29 12:04:09,4127
2518452,2025-04-29 12:05:41,9336
2518605,2025-04-29 12:05:10,9249
2518838,2025-04-29 12:07:06,3722
2519462,2025-04-29 12:02:55,2567
2521243,2025-04-29 12:06:56,5819
2525259,2025-04-29 12:06:55,1039
2526480,2025-04-29 12:06:37,9920
2526845,2025-04-29 12:02:50,3627
2526949,2025-04-29 12:02:49,9626
2527229,2025-04-29 12:02:47,6421
2527967,2025-04-29 12:08:03,37
2529607,2025-04-29 12:07:38,6955
2531540,2025-04-29 12:07:06,9715
2532435,2025-04-29 12:08:18,9276
2532478,2025-04-29 12:04:08,6925
2533447,2025-04-29 12:05:15,9488
2533634,2025-04-29 12:02:48,3214
2535359,2025-04-29 12:06:44,8329
2536353,2025-04-29 12:03:54,4950
2536438,2025-04-29 12:06:38,4073
2536590,2025-04-29 12:06:20,3926
2536713,2025-04-29 12:05:56,1878
2537302,2025-04-29 12:07:18,4115
2537539,2025-04-29 12:03:54,5252
2538298,2025-04-29 12:08:30,1984
2539396,2025-04-29 12:04:26,1139
2540046,2025-04-29 12:04:31,3393
2540222,2025-04-29 12:06:43,2168
2541397,2025-04-29 12:05:18,8290
2541629,2025-04-29 12:06:37,8868
2541994,2025-04-29 12:06:54,8720
2542030,2025-04-29 12:07:56,3854
2544670,2025-04-29 12:08:29,8506
2547416,2025-04-29 12:05:03,8268
2550320,2025-04-29 12:08:25,6546
2550382,2025-04-29 12:08:35,4377
2550427,2025-04-29 12:05:34,1408
2550460,2025-04-29 12:06:21,8538
2550747,2025-04-29 12:06:30,7899
2552647,2025-04-29 12:06:39,6097
2552724,2025-04-29 12:04:41,7185
2554763,2025-04-29 12:04:17,651
2555302,2025-04-29 12:06:22,4608
2556799,2025-04-29 12:03:38,435
2559723,2025-04-29 12:07:52,9326
2560242,2025-04-29 12:06:12,5771
2561291,2025-04-29 12:07:39,6833
2561412,2025-04-29 12:03:21,783
2562146,2025-04-29 12:03:48,1230
2562452,2025-04-29 12:07:22,9567
2563613,2025-04-29 12:02:50,9780
2565851,2025-04-29 12:03:44,327
2566513,2025-04-29 12:05:32,9967
2569387,2025-04-29 12:08:01,7372
2569973,2025-04-29 12:05:02,8618
2570681,2025-04-29 12:05:29,8697
2572521,2025-04-29 12:06:17,5416
2573318,2025-04-29 12:07:07,3935
2573497,2025-04-29 12:05:17,234
2573728,2025-04-29 12:08:16,2475
2573929,2025-04-29 12:04:17,663
2574857,2025-04-29 12:03:13,61
2576174,2025-04-29 12:07:57,5532
2576908,2025-04-29 12:02:52,8362
2577174,2025-04-29 12:07:51,4988
2577822,2025-04-29 12:03:04,7262
2579662,2025-04-29 12:06:39,9147
2579924,2025-04-29 12:07:16,9085
2580536,2025-04-29 12:07:30,3804
2582041,2025-04-29 12:06:10,7415
2584236,2025-04-29 12:05:18,6544
2585013,2025-04-29 12:07:43,1555
2585186,2025-04-29 12:02:52,5793
2585412,2025-04-29 12:04:33,77
2586207,2025-04-29 12:04:03,9063
2588134,2025-04-29 12:05:18,2150
2588889,2025-04-29 12:07:24,9311
2589372,2025-04-29 12:03:50,1595
2589400,2025-04-29 12:06:08,2867
2589575,2025-04-29 12:07:14,1437
2589859,2025-04-29 12:04:26,6207
2590661,2025-04-29 12:06:00,244
2591031,2025-04-29 12:06:01,2467
2591153,2025-04-29 12:06:13,8358
2591276,2025-04-29 12:03:25,6818
2592861,2025-04-29 12:02:58,9587
2593231,2025-04-29 12:03:15,5081
2596144,2025-04-29 12:08:14,9152
2596625,2025-04-29 12:07:29,4594
2601227,2025-04-29 12:03:35,2790
2603336,2025-04-29 12:06:55,2964
2605176,2025-04-29 12:03:30,2020
2606406,2025-04-29 12:03:19,2509
2607123,2025-04-29 12:07:08,1656
2607169,2025-04-29 12:08:14,9447
2607899,2025-04-29 12:04:07,2332
2608102,2025-04-29 12:03:50,704
2609472,2025-04-29 12:06:43,3728
2612371,2025-04-29 12:03:02,6272
2612512,2025-04-29 12:02:50,934
2613770,2025-04-29 12:05:50,3325
2614318,2025-04-29 12:06:22,5028
2614578,2025-04-29 12:07:20,3920
2615104,2025-04-29 12:06:15,9479
2615334,2025-04-29 12:04:15,8911
2617153,2025-04-29 12:05:19,9408
2617195,2025-04-29 12:04:33,51
2617416,2025-04-29 12:06:41,7438
2618442,2025-04-29 12:02:43,6148
2619764,2025-04-29 12:06:59,7940
2620167,2025-04-29 12:03:51,7507
2620383,2025-04-29 12:05:22,7871
2620759,2025-04-29 12:04:07,8879
2622962,2025-04-29 12:07:04,6709
2623037,2025-04-29 12:07:19,6190
2623221,2025-04-29 12:07:26,6378
2624346,2025-04-29 12:06:06,7959
2624768,2025-04-29 12:07:45,9339
2625517,2025-04-29 12:03:27,8792
2627534,2025-04-29 12:02:42,6640
2628681,2025-04-29 12:05:25,183
2630390,2025-04-29 12:05:56,4303
2632364,2025-04-29 12:08:12,5694
2632376,2025-04-29 12:03:28,2049
2632540,2025-04-29 12:07:23,8913
2633607,2025-04-29 12:05:28,9210
2634497,2025-04-29 12:05:20,7504
2637054,2025-04-29 12:02:59,1515
2637127,2025-04-29 12:04:39,6912
2637426,2025-04-29 12:04:14,6863
2638292,2025-04-29 12:05:30,2054
2639540,2025-04-29 12:05:35,4998
2640974,2025-04-29 12:03:52,8676
2641577,2025-04-29 12:05:17,2155
2643373,2025-04-29 12:04:02,9398
2644200,2025-04-29 12:03:10,8252
2644856,2025-04-29 12:08:15,7150
2648382,2025-04-29 12:07:52,9423
2650800,2025-04-29 12:04:55,377
2651386,2025-04-29 12:06:56,1445
2653252,2025-04-29 12:05:57,3925
2654273,2025-04-29 12:04:17,603
2654899,2025-04-29 12:02:40,2822
2655662,2025-04-29 12:06:03,900
2655931,2025-04-29 12:07:25,5169
2658465,2025-04-29 12:03:10,9411
2659333,2025-04-29 12:03:28,1352
2660188,2025-04-29 12:07:07,145
2661804,2025-04-29 12:02:45,5062
2662893,2025-04-29 12:04:17,5262
2664218,2025-04-29 12:03:03,1760
2664489,2025-04-29 12:05:23,9981
2667765,2025-04-29 12:03:57,3879
2668682,2025-04-29 12:04:15,9631
2669018,2025-04-29 12:03:13,3076
2670564,2025-04-29 12:07:25,3525
2671320,2025-04-29 12:05:23,1720
2671543,2025-04-29 12:04:07,5922
2672872,2025-04-29 12:06:04,1349
2673844,2025-04-29 12:06:35,3392
2676966,2025-04-29 12:07:06,8188
2677378,2025-04-29 12:03:20,534
2677877,2025-04-29 12:05:51,4555
2678804,2025-04-29 12:04:14,3815
2680237,2025-04-29 12:07:24,5664
2680583,2025-04-29 12:02:55,9216
2681018,2025-04-29 12:07:02,6338
2681249,2025-04-29 12:05:03,8328
2681373,2025-04-29 12:06:54,2329
2681702,2025-04-29 12:03:56,8798
2682209,2025-04-29 12:03:49,651
2684917,2025-04-29 12:03:05,8199
2685966,2025-04-29 12:03:10,9875
2686056,2025-04-29 12:07:52,5249
2687948,2025-04-29 12:06:06,56
2689785,2025-04-29 12:06:48,3557
2692988,2025-04-29 12:04:16,5820
2693339,2025-04-29 12:02:55,3321
2693396,2025-04-29 12:03:24,2772
2694149,2025-04-29 12:07:33,4613
2694151,2025-04-29 12:07:21,493
2696264,2025-04-29 12:04:18,4082
2698017,2025-04-29 12:05:35,8021
2699629,2025-04-29 12:05:24,7009
2699720,2025-04-29 12:02:46,1585
2699840,2025-04-29 12:06:30,4162
2701035,2025-04-29 12:03:20,9284
2701373,2025-04-29 12:07:20,4481
2702143,2025-04-29 12:07:37,8379
2702453,2025-04-29 12:07:35,1086
2702534,2025-04-29 12:07:59,2554
2703000,2025-04-29 12:06:08,4701
2703133,2025-04-29 12:03:14,96
2704167,2025-04-29 12:04:24,2694
2705772,2025-04-29 12:07:22,7931
2706489,2025-04-29 12:03:20,7878
2706746,2025-04-29 12:08:30,2857
2707159,2025-04-29 12:08:19,5424
2708110,2025-04-29 12:07:14,6788
2708141,2025-04-29 12:03:04,7555
2708819,2025-04-29 12:03:45,4382
2711658,2025-04-29 12:07:35,7538
2712183,2025-04-29 12:06:56,468
2712955,2025-04-29 12:02:53,3093
2713080,2025-04-29 12:06:24,8603
2714020,2025-04-29 12:05:21,8190
2714237,2025-04-29 12:07:00,1021
2714439,2025-04-29 12:03:35,8652
2715030,2025-04-29 12:08:08,9602
2716070,2025-04-29 12:07:41,3838
2716082,2025-04-29 12:04:32,6696
2716633,2025-04-29 12:03:38,4644
2716891,2025-04-29 12:05:19,484
2717676,2025-04-29 12:06:38,6893
2718105,2025-04-29 12:06:42,928
2719041,2025-04-29 12:03:06,6590
2719106,2025-04-29 12:07:27,7958
2720165,2025-04-29 12:03:27,7876
2722147,2025-04-29 12:03:16,9137
2723197,2025-04-29 12:06:12,2998
2724018,2025-04-29 12:07:55,5592
2724536,2025-04-29 12:02:56,680
2725624,2025-04-29 12:04:54,1783
2725772,2025-04-29 12:05:09,3571
2726676,2025-04-29 12:03:22,4176
2727247,2025-04-29 12:04:42,1493
2729788,2025-04-29 12:06:15,5963
2730619,2025-04-29 12:06:55,7091
2731360,2025-04-29 12:03:22,124
2733181,2025-04-29 12:03:38,3057
2734077,2025-04-29 12:06:07,2369
2734638,2025-04-29 12:07:07,4334
2735074,2025-04-29 12:04:52,3430
2735757,2025-04-29 12:04:01,6348
2735935,2025-04-29 12:08:16,4717
2736385,2025-04-29 12:06:39,6213
2737388,2025-04-29 12:04:31,3744
2737732,2025-04-29 12:07:46,7574
2738509,2025-04-29 12:08:38,5796
2738647,2025-04-29 12:08:03,6220
2739178,2025-04-29 12:08:23,3352
2739791,2025-04-29 12:03:51,2665
2739803,2025-04-29 12:06:29,7657
2741117,2025-04-29 12:04:50,3331
2742248,2025-04-29 12:03:05,1253
2742387,2025-04-29 12:06:47,5728
2742660,2025-04-29 12:06:50,2111
2743823,2025-04-29 12:06:43,7587
2743865,2025-04-29 12:04:07,5176
2745201,2025-04-29 12:05:05,1600
2746230,2025-04-29 12:08:02,3018
2747368,2025-04-29 12:05:06,9439
2747982,2025-04-29 12:06:47,1591
2748618,2025-04-29 12:03:56,9855
2749038,2025-04-29 12:03:53,7493
2749130,2025-04-29 12:03:56,3838
2749266,2025-04-29 12:08:07,8055
2749528,2025-04-29 12:08:08,652
2749897,2025-04-29 12:04:24,5632
2750776,2025-04-29 12:02:45,9112
2751069,2025-04-29 12:07:40,5602
2751541,2025-04-29 12:05:00,5895
2751658,2025-04-29 12:03:11,9626
2752335,2025-04-29 12:07:21,1743
2753055,2025-04-29 12:05:25,1952
2753284,2025-04-29 12:08:12,1218
2753603,2025-04-29 12:03:39,8810
2753806,2025-04-29 12:03:18,1242
2754186,2025-04-29 12:07:51,1947
2754271,2025-04-29 12:04:22,5554
2754369,2025-04-29 12:07:30,7119
2754894,2025-04-29 12:07:38,9604
2756488,2025-04-29 12:02:59,3070
2757603,2025-04-29 12:08:05,3168
2758090,2025-04-29 12:06:57,6009
2758903,2025-04-29 12:08:17,1544
2761169,2025-04-29 12:08:19,4859
2762272,2025-04-29 12:07:11,6666
2762707,2025-04-29 12:07:54,1235
2765216,2025-04-29 12:04:48,8120
2765264,2025-04-29 12:05:59,4636
2766133,2025-04-29 12:06:54,2249
2767786,2025-04-29 12:06:01,7622
2768476,2025-04-29 12:04:17,9360
2770065,2025-04-29 12:06:03,5736
2772990,2025-04-29 12:06:19,2082
2773868,2025-04-29 12:03:23,2516
2773889,2025-04-29 12:05:48,9664
2774088,2025-04-29 12:04:16,684
2778099,2025-04-29 12:05:09,24
2780527,2025-04-29 12:03:31,629
2780842,2025-04-29 12:06:43,4284
2781372,2025-04-29 12:07:10,9942
2782133,2025-04-29 12:03:41,5416
2782235,2025-04-29 12:07:16,8808
2783068,2025-04-29 12:02:54,1264
2783346,2025-04-29 12:05:45,9675
2784623,2025-04-29 12:03:59,9492
2784826,2025-04-29 12:05:05,3920
2786824,2025-04-29 12:08:06,9030
2787613,2025-04-29 12:05:12,8100
2788065,2025-04-29 12:04:26,5421
2788073,2025-04-29 12:05:02,2841
2788085,2025-04-29 12:04:43,8361
2788171,2025-04-29 12:06:03,2836
2789772,2025-04-29 12:08:09,2866
2789903,2025-04-29 12:08:10,4186
2791915,2025-04-29 12:04:54,9001
2792006,2025-04-29 12:08:39,253
2793017,2025-04-29 12:05:24,3565
2793051,2025-04-29 12:02:52,5493
2793495,2025-04-29 12:08:31,8790
2796193,2025-04-29 12:03:41,430
2796196,2025-04-29 12:06:09,9784
2796461,2025-04-29 12:06:07,8765
2797124,2025-04-29 12:07:09,3408
2797274,2025-04-29 12:04:33,2814
2797680,2025-04-29 12:06:28,9919
2797915,2025-04-29 12:02:49,9690
2798030,2025-04-29 12:05:27,4679
2798767,2025-04-29 12:07:54,8255
2799999,2025-04-29 12:06:27,231
2800343,2025-04-29 12:06:00,7703
2800826,2025-04-29 12:04:33,2208
2801574,2025-04-29 12:03:43,2255
2802282,2025-04-29 12:04:16,8877
2804410,2025-04-29 12:03:29,6400
2804905,2025-04-29 12:03:09,9909
2804968,2025-04-29 12:06:28,9964
2806072,2025-04-29 12:04:57,8389
2806255,2025-04-29 12:06:20,2035
2807222,2025-04-29 12:05:39,4245
2808084,2025-04-29 12:08:01,6165
2809681,2025-04-29 12:05:57,1920
2810154,2025-04-29 12:05:41,9079
2810596,2025-04-29 12:05:39,9382
2812785,2025-04-29 12:05:31,7227
2812891,2025-04-29 12:06:36,8990
2813197,2025-04-29 12:04:37,7761
2814452,2025-04-29 12:07:25,2753
2814735,2025-04-29 12:03:45,7898
2814747,2025-04-29 12:06:51,7869
2816123,2025-04-29 12:07:13,7855
2820759,2025-04-29 12:04:45,3105
2821164,2025-04-29 12:08:24,4251
2822464,2025-04-29 12:04:47,5283
2825822,2025-04-29 12:06:47,7196
2826597,2025-04-29 12:03:16,80
2827566,2025-04-29 12:06:19,5792
2829869,2025-04-29 12:03:56,2733
2830490,2025-04-29 12:03:50,8101
2834359,2025-04-29 12:03:38,2815
2835142,2025-04-29 12:04:47,3173
2835150,2025-04-29 12:07:36,3465
2837926,2025-04-29 12:07:09,9806
2838369,2025-04-29 12:04:45,4727
2838689,2025-04-29 12:04:34,4757
2838902,2025-04-29 12:08:32,8250
2839710,2025-04-29 12:05:34,2697
2842839,2025-04-29 12:05:30,7240
2843093,2025-04-29 12:05:26,2007
2843134,2025-04-29 12:03:33,3744
2843798,2025-04-29 12:06:04,7387
2844526,2025-04-29 12:06:11,9685
2844963,2025-04-29 12:03:49,4746
2845547,2025-04-29 12:04:08,349
2846043,2025-04-29 12:03:25,1618
2847708,2025-04-29 12:07:54,304
2852475,2025-04-29 12:07:31,778
2852848,2025-04-29 12:08:12,1863
2853307,2025-04-29 12:05:50,1079
2855472,2025-04-29 12:08:00,175
2856397,2025-04-29 12:08:34,1855
2856645,2025-04-29 12:08:35,8284
2856996,2025-04-29 12:06:38,2268
2858830,2025-04-29 12:05:43,3828
2859219,2025-04-29 12:03:46,4992
2860507,2025-04-29 12:04:48,4876
2862595,2025-04-29 12:07:54,4262
2863592,2025-04-29 12:05:57,7850
2865502,2025-04-29 12:03:41,9535
2865572,2025-04-29 12:03:10,2550
2866867,2025-04-29 12:06:09,7107
2867499,2025-04-29 12:03:08,5720
2867540,2025-04-29 12:06:08,4036
2869484,2025-04-29 12:02:50,4340
2871633,2025-04-29 12:02:51,9787
2872364,2025-04-29 12:06:12,864
2875027,2025-04-29 12:03:28,5589
2875870,2025-04-29 12:08:05,4365
2876098,2025-04-29 12:06:02,3698
2876569,2025-04-29 12:05:58,7621
2877195,2025-04-29 12:08:19,7243
2877430,2025-04-29 12:07:16,5348
2877984,2025-04-29 12:02:57,6887
2878059,2025-04-29 12:06:53,1171
2879856,2025-04-29 12:03:57,5300
2881345,2025-04-29 12:04:47,9190
2881567,2025-04-29 12:02:52,2689
2882011,2025-04-29 12:04:00,8129
2882598,2025-04-29 12:04:24,7985
2882974,2025-04-29 12:05:12,118
2883653,2025-04-29 12:07:45,5270
2885776,2025-04-29 12:04:33,7605
2887502,2025-04-29 12:06:54,5642
2888255,2025-04-29 12:06:01,6047
2888756,2025-04-29 12:04:27,4270
2888980,2025-04-29 12:08:07,594
2889277,2025-04-29 12:08:26,3983
2891223,2025-04-29 12:07:28,6008
2894308,2025-04-29 12:06:02,7887
2894452,2025-04-29 12:06:19,5462
2895462,2025-04-29 12:04:20,9896
2895593,2025-04-29 12:07:14,1583
2897262,2025-04-29 12:07:45,5783
2900447,2025-04-29 12:07:26,994
2901683,2025-04-29 12:07:50,5727
2901819,2025-04-29 12:07:54,6265
2901864,2025-04-29 12:08:34,2595
2903696,2025-04-29 12:08:29,8489
2908022,2025-04-29 12:08:34,5884
2908992,2025-04-29 12:07:28,6966
2909194,2025-04-29 12:08:08,4353
2909635,2025-04-29 12:03:41,8066
2909832,2025-04-29 12:03:37,3879
2909893,2025-04-29 12:07:10,5864
2911292,2025-04-29 12:03:10,8372
2911686,2025-04-29 12:04:47,606
2912315,2025-04-29 12:07:01,1345
2914521,2025-04-29 12:07:00,508
2914631,2025-04-29 12:07:53,684
2915885,2025-04-29 12:07:49,6340
2916199,2025-04-29 12:06:35,6310
2918680,2025-04-29 12:04:53,8984
2919170,2025-04-29 12:05:19,8103
2919733,2025-04-29 12:03:34,837
2920196,2025-04-29 12:06:27,4146
2923738,2025-04-29 12:05:59,1645
2924468,2025-04-29 12:03:38,7190
2924854,2025-04-29 12:06:31,7728
2924954,2025-04-29 12:03:39,1953
2924971,2025-04-29 12:07:57,3096
2925254,2025-04-29 12:06:55,8461
2925745,2025-04-29 12:07:06,2086
2926270,2025-04-29 12:08:32,7824
2926580,2025-04-29 12:07:50,8118
2927815,2025-04-29 12:05:01,7680
2928873,2025-04-29 12:02:42,989
2929426,2025-04-29 12:02:48,1647
2929731,2025-04-29 12:05:33,9465
2930299,2025-04-29 12:06:07,2654
2930363,2025-04-29 12:04:38,3913
2932503,2025-04-29 12:06:33,7711
2933458,2025-04-29 12:04:16,3441
2934196,2025-04-29 12:03:31,3896
2934680,2025-04-29 12:07:23,1672
2934831,2025-04-29 12:05:44,5148
2935627,2025-04-29 12:06:36,4371
2935785,2025-04-29 12:05:13,8061
2937560,2025-04-29 12:05:30,7005
2938015,2025-04-29 12:04:48,2426
2939188,2025-04-29 12:04:16,4178
2939314,2025-04-29 12:07:15,1311
2939355,2025-04-29 12:08:00,4785
2942729,2025-04-29 12:05:22,8838
2942966,2025-04-29 12:04:42,7630
2943014,2025-04-29 12:08:21,5540
2945711,2025-04-29 12:08:37,2088
2946032,2025-04-29 12:08:17,2033
2946265,2025-04-29 12:02:40,1414
2947138,2025-04-29 12:08:05,6498
2948262,2025-04-29 12:05:14,4997
2948386,2025-04-29 12:05:25,6740
2950961,2025-04-29 12:05:46,7845
2954482,2025-04-29 12:06:14,3487
2954599,2025-04-29 12:08:14,7675
2954822,2025-04-29 12:08:30,6746
2954865,2025-04-29 12:04:06,4066
2957005,2025-04-29 12:06:31,9477
2957686,2025-04-29 12:05:34,1054
2960166,2025-04-29 12:06:09,9411
2962086,2025-04-29 12:07:11,3128
2962932,2025-04-29 12:04:10,8469
2963020,2025-04-29 12:02:48,2147
2963256,2025-04-29 12:03:48,8021
2963401,2025-04-29 12:08:19,4571
2963619,2025-04-29 12:04:58,8529
2963627,2025-04-29 12:08:12,6163
2963834,2025-04-29 12:04:38,6028
2966151,2025-04-29 12:04:36,993
2966989,2025-04-29 12:02:50,6832
2968349,2025-04-29 12:06:54,6962
2971321,2025-04-29 12:06:13,2654
2971534,2025-04-29 12:02:46,2360
2973053,2025-04-29 12:03:51,6717
2975272,2025-04-29 12:04:55,5716
2976925,2025-04-29 12:04:32,2105
2978077,2025-04-29 12:03:03,7469
2980220,2025-04-29 12:08:14,9742
2982049,2025-04-29 12:03:30,3342
2984778,2025-04-29 12:03:19,798
2984920,2025-04-29 12:07:32,4084
2985938,2025-04-29 12:06:30,1737
2986514,2025-04-29 12:08:24,3343
2986634,2025-04-29 12:06:53,6741
2986871,2025-04-29 12:04:25,3560
2987832,2025-04-29 12:07:27,3367
2990086,2025-04-29 12:04:17,5265
2990831,2025-04-29 12:02:45,775
2991718,2025-04-29 12:07:27,5663
2994013,2025-04-29 12:07:31,6823
2997187,2025-04-29 12:08:36,7519
2997525,2025-04-29 12:06:32,3617
2998693,2025-04-29 12:04:48,4263
3002662,2025-04-29 12:06:33,8471
3002731,2025-04-29 12:03:55,9987
3003452,2025-04-29 12:08:32,6387
3004490,2025-04-29 12:06:52,4194
3004884,2025-04-29 12:08:27,8446
3005308,2025-04-29 12:06:17,3147
3006323,2025-04-29 12:07:29,534
3007258,2025-04-29 12:04:05,7685
3008780,2025-04-29 12:02:59,4698
3009407,2025-04-29 12:07:57,6742
3009779,2025-04-29 12:04:51,8485
3009839,2025-04-29 12:05:23,4240
3011156,2025-04-29 12:05:07,2568
3012691,2025-04-29 12:05:36,4498
3013438,2025-04-29 12:07:00,6667
3013863,2025-04-29 12:07:57,6384
3015494,2025-04-29 12:02:41,8761
3019434,2025-04-29 12:04:13,2381
3019466,2025-04-29 12:03:06,2896
3020912,2025-04-29 12:04:17,2660
3021748,2025-04-29 12:08:14,690
3022592,2025-04-29 12:07:22,9069
3023476,2025-04-29 12:02:44,4081
3024148,2025-04-29 12:07:53,3036
3024742,2025-04-29 12:02:45,4338
3025007,2025-04-29 12:04:52,4366
3026299,2025-04-29 12:07:38,6256
3027024,2025-04-29 12:04:21,6425
3027737,2025-04-29 12:02:49,6968
3029422,2025-04-29 12:05:16,4987
3030469,2025-04-29 12:06:06,3738
3031051,2025-04-29 12:07:18,9804
3031117,2025-04-29 12:03:21,8660
3031565,2025-04-29 12:03:57,5107
3031814,2025-04-29 12:07:36,9553
3033867,2025-04-29 12:05:57,1195
3034293,2025-04-29 12:05:20,8131
3034903,2025-04-29 12:03:34,3205
3035551,2025-04-29 12:02:56,4624
3040233,2025-04-29 12:04:33,3826
3041461,2025-04-29 12:03:28,8627
3042270,2025-04-29 12:08:20,7872
3042756,2025-04-29 12:06:23,9807
3042818,2025-04-29 12:06:57,2553
3043311,2025-04-29 12:08:07,1961
3043406,2025-04-29 12:07:37,564
3043764,2025-04-29 12:04:00,9774
3044403,2025-04-29 12:03:21,5463
3047468,2025-04-29 12:03:34,4327
3048648,2025-04-29 12:03:06,8685
3049739,2025-04-29 12:02:41,7070
3051317,2025-04-29 12:03:52,6389
3052373,2025-04-29 12:07:22,4565
3053042,2025-04-29 12:02:43,6455
3053049,2025-04-29 12:05:00,9396
3058188,2025-04-29 12:08:26,1442
3058855,2025-04-29 12:03:27,123
3059162,2025-04-29 12:05:57,4565
3062893,2025-04-29 12:05:12,7809
3063417,2025-04-29 12:03:04,3317
3064279,2025-04-29 12:04:08,22
3065334,2025-04-29 12:07:33,7926
3065723,2025-04-29 12:05:03,2295
3067742,2025-04-29 12:07:47,8822
3068778,2025-04-29 12:03:34,7112
3069095,2025-04-29 12:03:01,8035
3069824,2025-04-29 12:08:08,8899
3070027,2025-04-29 12:08:37,4525
3070202,2025-04-29 12:05:56,5408
3070289,2025-04-29 12:07:39,6262
3071171,2025-04-29 12:03:28,8777
3071577,2025-04-29 12:06:44,8735
3074288,2025-04-29 12:04:43,7493
3075272,2025-04-29 12:03:26,9655
3076865,2025-04-29 12:02:40,4495
3077959,2025-04-29 12:03:01,7080
3080009,2025-04-29 12:06:29,6304
3080032,2025-04-29 12:05:38,2768
3081245,2025-04-29 12:03:00,2040
3082765,2025-04-29 12:05:19,4697
3084349,2025-04-29 12:07:33,7667
3085424,2025-04-29 12:05:06,5553
3086415,2025-04-29 12:04:44,3940
3088063,2025-04-29 12:06:13,8119
3088458,2025-04-29 12:07:11,2749
3089420,2025-04-29 12:05:24,1766
3089956,2025-04-29 12:06:07,4389
3090951,2025-04-29 12:06:28,1426
3092993,2025-04-29 12:06:37,5065
3094642,2025-04-29 12:07:10,5514
3095060,2025-04-29 12:03:53,1829
3095129,2025-04-29 12:07:23,2791
3095878,2025-04-29 12:04:41,1315
3096037,2025-04-29 12:02:40,2678
3098020,2025-04-29 12:06:16,9741
3098102,2025-04-29 12:04:00,9703
3100217,2025-04-29 12:06:20,5137
3103156,2025-04-29 12:08:00,9037
3103733,2025-04-29 12:04:21,3989
3103863,2025-04-29 12:03:01,8558
